ticket_id,customer_id,booking_id,agent_id,issue_type,channel,country,created_at,wait_time,resolution_time,csat_score,escalated,refund_requested,sla_breached
TKT0003457,CUST000820,BKG0041881,AGT0101,Refund Inquiry,email,Singapore,2024-08-01 10:00:00,46,51,4,False,True,True
TKT0003458,CUST005704,BKG0027862,AGT0018,Hotel Complaint,call,Thailand,2023-03-02 12:03:00,17,26,3,True,False,False
TKT0003459,CUST011751,BKG0007539,AGT0063,Booking Modification,email,Singapore,2024-02-04 00:52:00,51,88,4,True,False,True
TKT0003460,CUST009311,BKG0015665,AGT0043,Booking Modification,email,India,2024-11-28 03:55:00,30,42,5,False,False,False
TKT0003461,CUST008854,BKG0039943,AGT0056,Hotel Complaint,chat,Thailand,2023-12-10 09:13:00,7,16,3,False,False,False
TKT0003462,CUST012123,BKG0022189,AGT0094,Booking Modification,email,India,2023-03-06 08:33:00,29,41,4,False,False,False
TKT0003463,CUST015306,BKG0034384,AGT0021,Booking Modification,email,Philippines,2024-07-06 16:23:00,29,47,5,False,False,False
TKT0003464,CUST017599,BKG0041159,AGT0123,Cancellation Request,email,Thailand,2024-08-10 11:48:00,39,54,3,False,False,True
TKT0003465,CUST013377,BKG0038062,AGT0130,Booking Modification,chat,Indonesia,2024-06-23 11:50:00,12,25,4,False,False,False
TKT0003466,CUST009328,BKG0013559,AGT0054,Cancellation Request,email,Thailand,2024-01-23 15:30:00,66,100,4,True,True,True
TKT0003467,CUST009952,BKG0025138,AGT0033,Payment Issue,email,Vietnam,2024-01-20 09:20:00,38,39,5,False,True,True
TKT0003468,CUST002268,BKG0046152,AGT0098,Refund Inquiry,call,Thailand,2023-03-10 21:59:00,12,12,3,False,False,False
TKT0003469,CUST004724,BKG0019329,AGT0127,Hotel Complaint,call,India,2024-01-13 16:55:00,19,28,3,False,False,False
TKT0003470,CUST016596,BKG0010332,AGT0137,Booking Modification,chat,Indonesia,2023-12-15 14:06:00,6,6,5,False,False,False
TKT0003471,CUST005700,BKG0004737,AGT0081,Payment Issue,chat,Philippines,2024-06-01 15:12:00,12,31,4,True,True,False
TKT0003472,CUST008897,BKG0028318,AGT0060,Refund Inquiry,email,Vietnam,2023-09-15 17:58:00,73,98,4,False,True,True
TKT0003473,CUST003781,BKG0030006,AGT0067,Booking Modification,chat,Singapore,2024-12-21 20:31:00,1,1,5,False,False,False
TKT0003474,CUST006705,BKG0005304,AGT0081,Cancellation Request,call,India,2024-09-09 15:15:00,22,41,3,False,False,False
TKT0003475,CUST009165,BKG0048179,AGT0074,Hotel Complaint,chat,Indonesia,2023-03-06 20:59:00,13,16,4,False,False,False
TKT0003476,CUST015049,BKG0012483,AGT0047,Booking Modification,chat,Indonesia,2023-08-11 01:48:00,8,18,4,True,True,False
TKT0003477,CUST006966,BKG0001467,AGT0079,Cancellation Request,call,Singapore,2023-03-22 17:18:00,17,27,5,True,True,False
TKT0003478,CUST002631,BKG0045844,AGT0119,Payment Issue,email,Thailand,2024-08-25 09:50:00,64,85,4,False,False,True
TKT0003479,CUST012653,BKG0005496,AGT0022,Refund Inquiry,chat,Thailand,2023-02-08 14:59:00,19,21,3,False,False,False
TKT0003480,CUST001290,BKG0002655,AGT0069,Hotel Complaint,email,Indonesia,2023-01-24 05:33:00,44,54,5,True,False,True
TKT0003481,CUST002835,BKG0019860,AGT0015,Booking Modification,email,Vietnam,2024-07-11 07:18:00,32,37,4,False,False,True
TKT0003482,CUST017741,BKG0016217,AGT0026,Refund Inquiry,email,Vietnam,2023-09-27 08:20:00,73,110,5,False,True,True
TKT0003483,CUST017528,BKG0008205,AGT0085,Refund Inquiry,chat,Thailand,2023-07-21 00:32:00,7,25,2,False,True,False
TKT0003484,CUST004385,BKG0036432,AGT0042,Booking Modification,email,India,2023-11-17 11:10:00,43,53,5,False,False,True
TKT0003485,CUST008148,BKG0047663,AGT0057,Refund Inquiry,email,Philippines,2023-11-13 15:09:00,75,111,4,False,True,True
TKT0003486,CUST006392,BKG0047430,AGT0009,Payment Issue,email,Vietnam,2023-04-16 10:09:00,47,57,3,False,True,True
TKT0003487,CUST007434,BKG0034873,AGT0133,Cancellation Request,email,Indonesia,2024-02-07 18:47:00,57,90,3,False,False,True
TKT0003488,CUST011876,BKG0044395,AGT0117,Refund Inquiry,chat,Indonesia,2024-02-24 15:55:00,11,26,4,False,True,False
TKT0003489,CUST004464,BKG0034645,AGT0010,Cancellation Request,email,Indonesia,2023-04-16 10:50:00,30,52,5,False,True,False
TKT0003490,CUST000284,BKG0027564,AGT0097,Booking Modification,call,Philippines,2024-06-24 19:57:00,8,8,4,False,False,False
TKT0003491,CUST015400,BKG0046175,AGT0009,Refund Inquiry,call,Vietnam,2023-08-26 20:58:00,25,25,4,False,True,False
TKT0003492,CUST014614,BKG0024035,AGT0100,Refund Inquiry,call,India,2024-12-02 09:26:00,29,31,4,False,False,False
TKT0003493,CUST014262,BKG0024946,AGT0094,Booking Modification,email,Philippines,2023-10-20 09:43:00,36,51,4,False,False,True
TKT0003494,CUST002787,BKG0027198,AGT0034,Refund Inquiry,chat,Philippines,2024-01-24 15:18:00,18,29,4,False,False,False
TKT0003495,CUST015654,BKG0039181,AGT0004,Refund Inquiry,email,Thailand,2024-07-27 10:17:00,16,16,3,False,True,False
TKT0003496,CUST011827,BKG0041685,AGT0112,Cancellation Request,email,Vietnam,2024-01-07 11:17:00,65,79,4,False,True,True
TKT0003497,CUST017192,BKG0036562,AGT0049,Booking Modification,email,Philippines,2023-09-21 10:14:00,40,61,4,False,False,True
TKT0003498,CUST015745,BKG0034038,AGT0065,Refund Inquiry,call,Vietnam,2023-02-24 11:52:00,25,34,4,False,True,False
TKT0003499,CUST005053,BKG0030117,AGT0033,Refund Inquiry,chat,Indonesia,2024-10-28 07:33:00,21,31,4,False,True,False
TKT0003500,CUST011364,BKG0007285,AGT0040,Booking Modification,email,India,2024-09-07 08:43:00,30,45,4,False,False,False
TKT0003501,CUST009539,BKG0000431,AGT0057,Refund Inquiry,chat,Thailand,2023-04-22 14:48:00,14,14,3,False,False,False
TKT0003502,CUST013961,BKG0004782,AGT0123,Booking Modification,email,India,2023-01-21 06:22:00,33,50,3,False,False,True
TKT0003503,CUST001458,BKG0032781,AGT0105,Booking Modification,email,Thailand,2024-07-05 18:54:00,26,30,5,False,False,False
TKT0003504,CUST015630,BKG0038125,AGT0069,Payment Issue,email,Thailand,2024-04-10 17:33:00,52,77,3,True,False,True
TKT0003505,CUST001112,BKG0017504,AGT0118,Booking Modification,chat,Thailand,2023-06-17 18:30:00,9,38,3,False,False,False
TKT0003506,CUST009836,BKG0026856,AGT0003,Cancellation Request,call,Philippines,2024-01-07 19:31:00,19,19,3,False,False,False
TKT0003507,CUST008469,BKG0028094,AGT0049,Refund Inquiry,call,Philippines,2023-03-16 12:03:00,18,30,5,False,True,False
TKT0003508,CUST009295,BKG0041125,AGT0064,Booking Modification,call,Thailand,2024-11-12 21:13:00,16,29,4,False,False,False
TKT0003509,CUST016184,BKG0020389,AGT0092,Cancellation Request,chat,Indonesia,2024-05-26 10:46:00,5,5,5,False,False,False
TKT0003510,CUST016214,BKG0025796,AGT0045,Payment Issue,chat,Vietnam,2024-03-20 18:58:00,10,10,5,False,False,False
TKT0003511,CUST005529,BKG0044497,AGT0041,Booking Modification,email,Thailand,2024-02-21 11:18:00,29,56,3,True,False,False
TKT0003512,CUST004655,BKG0034483,AGT0064,Booking Modification,chat,Indonesia,2024-04-04 07:26:00,7,7,5,False,False,False
TKT0003513,CUST002841,BKG0036100,AGT0139,Booking Modification,chat,Philippines,2023-05-10 14:59:00,6,21,5,True,False,False
TKT0003514,CUST005270,BKG0004788,AGT0056,Cancellation Request,call,Vietnam,2023-10-03 11:03:00,17,28,3,False,True,False
TKT0003515,CUST011613,BKG0021877,AGT0093,Booking Modification,call,Singapore,2023-01-18 14:31:00,8,9,5,False,False,False
TKT0003516,CUST011513,BKG0003627,AGT0092,Booking Modification,email,Thailand,2023-03-22 15:57:00,20,20,4,False,False,False
TKT0003517,CUST008419,BKG0019848,AGT0014,Cancellation Request,email,Thailand,2024-05-17 07:10:00,58,91,3,False,False,True
TKT0003518,CUST011854,BKG0001147,AGT0102,Booking Modification,chat,Vietnam,2024-09-05 09:56:00,9,26,3,True,False,False
TKT0003519,CUST001140,BKG0003719,AGT0019,Booking Modification,chat,Indonesia,2024-05-14 05:55:00,10,28,4,False,False,False
TKT0003520,CUST003808,BKG0002157,AGT0116,Payment Issue,chat,Vietnam,2023-07-12 12:03:00,16,19,5,False,True,False
TKT0003521,CUST017045,BKG0000286,AGT0114,Booking Modification,email,Thailand,2024-02-05 17:54:00,28,44,3,False,False,False
TKT0003522,CUST002963,BKG0036236,AGT0078,Booking Modification,email,Vietnam,2023-05-17 10:17:00,41,69,4,False,False,True
TKT0003523,CUST013374,BKG0044057,AGT0092,Hotel Complaint,chat,Philippines,2023-03-18 17:29:00,11,15,4,False,False,False
TKT0003524,CUST014116,BKG0037921,AGT0042,Refund Inquiry,email,Singapore,2023-09-05 11:26:00,21,32,5,False,True,False
TKT0003525,CUST014389,BKG0045945,AGT0035,Cancellation Request,chat,Thailand,2024-04-10 16:53:00,16,16,4,True,False,False
TKT0003526,CUST008825,BKG0030349,AGT0143,Hotel Complaint,chat,Philippines,2023-07-06 11:39:00,12,19,4,False,False,False
TKT0003527,CUST011967,BKG0013798,AGT0097,Payment Issue,chat,India,2024-09-18 11:03:00,23,28,3,False,False,False
TKT0003528,CUST009434,BKG0024113,AGT0049,Cancellation Request,chat,Indonesia,2024-07-08 16:41:00,4,4,5,False,False,False
TKT0003529,CUST005272,BKG0047372,AGT0029,Hotel Complaint,call,Vietnam,2024-07-11 22:31:00,16,27,5,False,True,False
TKT0003530,CUST003534,BKG0005076,AGT0060,Payment Issue,chat,Indonesia,2023-12-15 14:59:00,12,14,3,True,True,False
TKT0003531,CUST016064,BKG0014521,AGT0047,Booking Modification,email,Indonesia,2024-12-23 18:33:00,26,52,5,False,False,False
TKT0003532,CUST000411,BKG0015836,AGT0119,Refund Inquiry,chat,Singapore,2023-05-14 10:29:00,9,9,4,False,True,False
TKT0003533,CUST015737,BKG0000484,AGT0010,Refund Inquiry,chat,Vietnam,2024-06-02 23:56:00,21,32,5,False,False,False
TKT0003534,CUST006397,BKG0003875,AGT0099,Cancellation Request,email,Thailand,2024-03-28 14:01:00,62,65,3,False,False,True
TKT0003535,CUST008530,BKG0001241,AGT0074,Refund Inquiry,email,Indonesia,2024-09-27 10:13:00,32,40,4,False,False,True
TKT0003536,CUST001102,BKG0006599,AGT0028,Payment Issue,chat,Vietnam,2023-05-12 09:15:00,30,44,3,False,True,False
TKT0003537,CUST017749,BKG0027508,AGT0123,Hotel Complaint,email,India,2023-07-07 13:05:00,34,51,4,True,False,True
TKT0003538,CUST013892,BKG0045118,AGT0125,Payment Issue,call,Singapore,2024-06-18 10:42:00,24,53,1,False,False,False
TKT0003539,CUST014374,BKG0035727,AGT0146,Cancellation Request,chat,Thailand,2023-03-28 03:41:00,10,12,4,True,False,False
TKT0003540,CUST014982,BKG0033170,AGT0147,Booking Modification,chat,Philippines,2023-12-22 15:13:00,6,7,5,False,False,False
TKT0003541,CUST001778,BKG0021473,AGT0077,Payment Issue,call,Vietnam,2023-01-19 16:10:00,12,12,3,False,True,False
TKT0003542,CUST009468,BKG0033888,AGT0013,Refund Inquiry,email,Vietnam,2023-06-16 11:33:00,58,68,3,False,True,True
TKT0003543,CUST011719,BKG0032031,AGT0093,Refund Inquiry,chat,Philippines,2023-11-14 10:30:00,17,17,4,False,True,False
TKT0003544,CUST010036,BKG0045485,AGT0023,Refund Inquiry,call,Indonesia,2023-11-06 12:08:00,12,16,3,False,False,False
TKT0003545,CUST012757,BKG0042016,AGT0083,Booking Modification,chat,Indonesia,2024-01-02 22:41:00,5,5,4,False,False,False
TKT0003546,CUST003786,BKG0017769,AGT0125,Booking Modification,email,Singapore,2023-09-19 01:01:00,25,38,2,False,False,False
TKT0003547,CUST002164,BKG0024265,AGT0075,Booking Modification,email,Vietnam,2023-05-22 09:36:00,26,26,4,False,False,False
TKT0003548,CUST002441,BKG0040597,AGT0123,Payment Issue,call,Indonesia,2023-06-07 12:37:00,35,52,4,True,False,True
TKT0003549,CUST015704,BKG0046411,AGT0032,Booking Modification,chat,Indonesia,2023-07-26 07:10:00,11,18,4,False,False,False
TKT0003550,CUST016609,BKG0017954,AGT0025,Cancellation Request,chat,Singapore,2024-02-09 09:48:00,11,34,2,False,False,False
TKT0003551,CUST017570,BKG0034606,AGT0045,Refund Inquiry,chat,Thailand,2023-01-09 12:09:00,11,11,4,False,False,False
TKT0003552,CUST004355,BKG0009253,AGT0103,Payment Issue,chat,Thailand,2023-07-10 08:44:00,14,14,4,False,False,False
TKT0003553,CUST006582,BKG0023719,AGT0066,Refund Inquiry,email,Thailand,2024-02-19 10:42:00,53,81,4,False,True,True
TKT0003554,CUST011825,BKG0046668,AGT0105,Refund Inquiry,chat,Thailand,2023-04-15 05:20:00,17,27,5,False,True,False
TKT0003555,CUST005052,BKG0001361,AGT0024,Booking Modification,email,Indonesia,2024-05-22 02:14:00,25,27,5,False,False,False
TKT0003556,CUST012534,BKG0023958,AGT0084,Cancellation Request,chat,Indonesia,2023-07-22 18:15:00,5,17,4,False,False,False
TKT0003557,CUST007703,BKG0048118,AGT0052,Cancellation Request,chat,Vietnam,2024-11-23 21:24:00,10,16,5,False,False,False
TKT0003558,CUST014001,BKG0046240,AGT0020,Refund Inquiry,chat,Indonesia,2024-10-19 09:43:00,17,31,5,False,True,False
TKT0003559,CUST014364,BKG0038139,AGT0047,Payment Issue,email,Singapore,2023-07-13 08:25:00,88,133,3,False,True,True
TKT0003560,CUST006384,BKG0004743,AGT0143,Payment Issue,email,Vietnam,2024-08-06 13:59:00,67,104,2,True,False,True
TKT0003561,CUST010900,BKG0034844,AGT0033,Booking Modification,email,Thailand,2024-03-09 20:37:00,24,57,5,False,False,False
TKT0003562,CUST001792,BKG0026931,AGT0095,Refund Inquiry,email,Philippines,2023-09-28 20:25:00,76,118,5,False,False,True
TKT0003563,CUST013285,BKG0043641,AGT0142,Booking Modification,chat,Indonesia,2024-10-24 12:07:00,7,24,5,False,False,False
TKT0003564,CUST015501,BKG0039293,AGT0122,Booking Modification,chat,Singapore,2023-06-15 17:32:00,10,10,5,False,False,False
TKT0003565,CUST001808,BKG0023094,AGT0120,Payment Issue,email,Indonesia,2023-04-05 20:15:00,18,26,4,True,False,False
TKT0003566,CUST004761,BKG0004780,AGT0039,Hotel Complaint,chat,Vietnam,2023-02-28 14:56:00,4,4,5,False,False,False
TKT0003567,CUST011995,BKG0034515,AGT0049,Payment Issue,chat,India,2023-05-14 16:18:00,16,43,2,True,True,False
TKT0003568,CUST009540,BKG0004700,AGT0140,Booking Modification,call,Philippines,2024-06-26 10:19:00,15,24,2,False,False,False
TKT0003569,CUST009211,BKG0019834,AGT0033,Refund Inquiry,call,Vietnam,2024-06-06 09:46:00,28,33,4,False,True,False
TKT0003570,CUST013765,BKG0033959,AGT0146,Booking Modification,chat,Philippines,2024-03-17 20:58:00,9,14,2,False,False,False
TKT0003571,CUST003661,BKG0001557,AGT0127,Cancellation Request,chat,Indonesia,2024-11-17 14:05:00,16,21,4,False,False,False
TKT0003572,CUST005863,BKG0023553,AGT0067,Payment Issue,call,Vietnam,2023-11-07 08:22:00,15,16,4,False,False,False
TKT0003573,CUST017890,BKG0022465,AGT0011,Refund Inquiry,chat,Indonesia,2023-01-27 10:01:00,18,36,4,False,True,False
TKT0003574,CUST007359,BKG0031945,AGT0143,Booking Modification,call,Singapore,2024-11-16 06:42:00,12,14,3,False,False,False
TKT0003575,CUST013228,BKG0035212,AGT0064,Payment Issue,email,Singapore,2024-12-11 07:53:00,78,97,4,False,True,True
TKT0003576,CUST005324,BKG0041425,AGT0109,Booking Modification,call,Vietnam,2024-06-18 14:46:00,9,10,3,False,False,False
TKT0003577,CUST011064,BKG0010121,AGT0038,Payment Issue,email,Vietnam,2023-05-13 13:28:00,77,123,5,True,False,True
TKT0003578,CUST012695,BKG0021037,AGT0028,Cancellation Request,email,Philippines,2023-03-22 16:15:00,35,64,5,False,False,True
TKT0003579,CUST003982,BKG0002139,AGT0022,Refund Inquiry,email,India,2024-12-05 09:47:00,32,77,3,True,False,True
TKT0003580,CUST000522,BKG0044527,AGT0098,Booking Modification,call,Vietnam,2023-12-11 17:04:00,17,31,4,False,False,False
TKT0003581,CUST014019,BKG0025902,AGT0114,Refund Inquiry,chat,Indonesia,2024-10-01 15:49:00,9,9,5,False,True,False
TKT0003582,CUST004046,BKG0001447,AGT0061,Booking Modification,call,Philippines,2023-07-12 12:33:00,16,22,5,False,False,False
TKT0003583,CUST010086,BKG0029636,AGT0120,Payment Issue,chat,Singapore,2023-06-22 02:24:00,13,14,4,False,False,False
TKT0003584,CUST017600,BKG0019782,AGT0117,Hotel Complaint,chat,Indonesia,2024-06-28 05:55:00,8,13,4,False,False,False
TKT0003585,CUST004690,BKG0013426,AGT0104,Booking Modification,call,Philippines,2023-12-21 19:21:00,10,20,4,True,False,False
TKT0003586,CUST011276,BKG0040306,AGT0112,Booking Modification,email,Vietnam,2023-08-18 09:59:00,44,54,2,True,False,True
TKT0003587,CUST015470,BKG0026675,AGT0060,Booking Modification,chat,India,2023-07-02 09:59:00,7,22,4,False,False,False
TKT0003588,CUST011143,BKG0009167,AGT0004,Cancellation Request,email,India,2023-09-15 10:58:00,48,61,4,False,False,True
TKT0003589,CUST005127,BKG0038901,AGT0038,Refund Inquiry,chat,Vietnam,2023-12-06 14:04:00,4,26,5,False,False,False
TKT0003590,CUST017602,BKG0014455,AGT0017,Refund Inquiry,call,Indonesia,2023-04-10 17:41:00,19,28,3,False,True,False
TKT0003591,CUST008256,BKG0028634,AGT0059,Cancellation Request,chat,Singapore,2023-01-16 08:14:00,11,13,3,False,False,False
TKT0003592,CUST004905,BKG0002766,AGT0073,Payment Issue,chat,Indonesia,2023-04-04 09:52:00,13,22,3,True,True,False
TKT0003593,CUST016348,BKG0017410,AGT0004,Hotel Complaint,chat,Vietnam,2023-04-04 08:45:00,10,18,5,False,False,False
TKT0003594,CUST013625,BKG0024090,AGT0143,Payment Issue,email,India,2024-12-09 04:36:00,72,105,2,False,False,True
TKT0003595,CUST004259,BKG0002185,AGT0043,Cancellation Request,call,Thailand,2023-12-05 04:29:00,16,16,3,False,True,False
TKT0003596,CUST014378,BKG0012646,AGT0109,Booking Modification,call,Indonesia,2023-12-02 10:38:00,11,33,4,False,True,False
TKT0003597,CUST001017,BKG0035646,AGT0006,Refund Inquiry,chat,Thailand,2023-04-13 08:19:00,15,15,3,False,False,False
TKT0003598,CUST005187,BKG0028671,AGT0057,Payment Issue,email,Indonesia,2024-10-12 05:25:00,86,118,3,True,False,True
TKT0003599,CUST008004,BKG0014181,AGT0045,Hotel Complaint,email,Philippines,2023-12-16 12:31:00,44,50,3,False,False,True
TKT0003600,CUST000931,BKG0029008,AGT0068,Payment Issue,chat,Indonesia,2024-10-24 11:30:00,8,17,3,False,False,False
TKT0003601,CUST009398,BKG0033515,AGT0008,Cancellation Request,chat,Philippines,2023-12-27 07:44:00,16,25,3,False,False,False
TKT0003602,CUST015231,BKG0005293,AGT0049,Booking Modification,call,Philippines,2024-04-09 16:21:00,15,27,2,False,False,False
TKT0003603,CUST015622,BKG0006571,AGT0018,Refund Inquiry,call,Indonesia,2024-11-25 13:48:00,23,44,5,True,True,False
TKT0003604,CUST000571,BKG0037389,AGT0113,Booking Modification,chat,Philippines,2024-11-01 21:03:00,7,8,3,False,False,False
TKT0003605,CUST010267,BKG0032992,AGT0034,Cancellation Request,call,Philippines,2024-11-03 09:41:00,24,31,3,False,False,False
TKT0003606,CUST003242,BKG0032184,AGT0008,Refund Inquiry,chat,Philippines,2023-08-28 11:46:00,13,16,3,False,True,False
TKT0003607,CUST013623,BKG0010798,AGT0021,Hotel Complaint,email,Thailand,2024-02-13 11:59:00,27,58,3,False,False,False
TKT0003608,CUST008154,BKG0042360,AGT0084,Booking Modification,chat,Thailand,2023-01-02 17:50:00,8,8,5,False,False,False
TKT0003609,CUST015091,BKG0025573,AGT0039,Cancellation Request,chat,Vietnam,2023-02-17 09:13:00,11,11,5,False,False,False
TKT0003610,CUST008240,BKG0016698,AGT0094,Hotel Complaint,chat,Thailand,2024-04-16 22:53:00,10,13,4,False,False,False
TKT0003611,CUST003246,BKG0011588,AGT0048,Booking Modification,call,Philippines,2023-02-09 09:05:00,11,21,3,False,False,False
TKT0003612,CUST007098,BKG0010375,AGT0010,Booking Modification,email,Thailand,2023-03-06 19:16:00,37,52,4,False,False,True
TKT0003613,CUST006613,BKG0037141,AGT0142,Hotel Complaint,email,Indonesia,2024-07-17 10:12:00,49,62,4,False,True,True
TKT0003614,CUST000396,BKG0043518,AGT0115,Booking Modification,chat,Thailand,2023-12-07 15:15:00,4,8,5,False,True,False
TKT0003615,CUST000548,BKG0025159,AGT0048,Booking Modification,call,India,2023-07-23 16:18:00,14,16,5,False,False,False
TKT0003616,CUST011649,BKG0000564,AGT0137,Hotel Complaint,call,Philippines,2023-09-15 10:14:00,22,29,2,True,True,False
TKT0003617,CUST002047,BKG0045254,AGT0083,Refund Inquiry,email,Indonesia,2024-12-12 12:17:00,67,89,3,False,False,True
TKT0003618,CUST003771,BKG0023070,AGT0148,Booking Modification,chat,Singapore,2023-02-18 12:38:00,9,11,5,False,False,False
TKT0003619,CUST011731,BKG0009777,AGT0026,Booking Modification,chat,Indonesia,2023-11-25 16:47:00,6,6,4,False,False,False
TKT0003620,CUST001620,BKG0021320,AGT0064,Cancellation Request,email,Philippines,2023-05-11 12:05:00,46,49,3,False,True,True
TKT0003621,CUST009018,BKG0021467,AGT0002,Booking Modification,chat,Thailand,2023-04-06 20:54:00,8,18,5,False,False,False
TKT0003622,CUST014542,BKG0006705,AGT0047,Payment Issue,call,Indonesia,2024-08-16 14:21:00,29,46,4,False,False,False
